date,county_en,region,unleaded_95,unleaded_100,super,diesel_driving,autogas,diesel_home_heating
2022-01-04,CHALKIDIKI,ΝΟΜΟΣ ΧΑΛΚΙΔΙΚΗΣ,1.754,1.92,,1.484,1.015,1.123
2022-01-04,CHANIA,ΝΟΜΟΣ ΧΑΝΙΩΝ,1.793,1.951,,1.531,1.089,1.151
2022-01-04,CHIOS,ΝΟΜΟΣ ΧΙΟΥ,1.767,1.95,,1.472,1.179,1.135
2022-01-04,NATIONAL WEIGHTED AVERAGE,ΠΑΝΕΛΛΗΝΙΟΣ ΣΤΑΘΜΙΣΜΕΝΟΣ Μ.Ο.,1.749,1.918,1.8,1.482,0.994,1.131
2022-01-05,AITOLOAKARNANIA,ΝΟΜΟΣ ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ,1.78,1.964,,1.508,1.07,1.159
2022-01-05,ARGOLIDA,ΝΟΜΟΣ ΑΡΓΟΛΙΔΟΣ,1.742,1.907,,1.467,1.021,1.118
2022-01-05,ARCADIA,ΝΟΜΟΣ ΑΡΚΑΔΙΑΣ,1.785,1.946,,1.509,1.021,1.142
2022-01-05,ARTA,ΝΟΜΟΣ ΑΡΤΗΣ,1.745,1.935,1.487,1.48,1.021,1.145
2022-01-05,ATTICA,ΝΟΜΟΣ ΑΤΤΙΚΗΣ,1.719,1.904,1.859,1.453,0.94,1.109
2022-01-05,ACHAEA,ΝΟΜΟΣ ΑΧΑΪΑΣ,1.757,1.929,1.8,1.496,1.024,1.128
2022-01-05,BOEOTIA,ΝΟΜΟΣ ΒΟΙΩΤΙΑΣ,1.749,1.936,,1.48,1.02,1.133
2022-01-05,GREVENA,ΝΟΜΟΣ ΓΡΕΒΕΝΩΝ,1.782,1.952,,1.505,1.025,1.152
2022-01-05,DRAMA,ΝΟΜΟΣ ΔΡΑΜΑΣ,1.726,1.917,,1.443,0.99,1.105
2022-01-05,DODECANESE,ΝΟΜΟΣ ΔΩΔΕΚΑΝΗΣΟΥ,1.907,2.024,1.537,1.615,1.148,1.2
2022-01-05,EVROS,ΝΟΜΟΣ ΕΒΡΟΥ,1.762,1.932,,1.48,1.045,1.13
2022-01-05,EUBOEA,ΝΟΜΟΣ ΕΥΒΟΙΑΣ,1.772,1.932,1.489,1.503,1.001,1.132
2022-01-05,EVRYTANIA,ΝΟΜΟΣ ΕΥΡΥΤΑΝΙΑΣ,1.848,2.035,,1.581,1.062,1.194
2022-01-05,ZAKYNTHOS,ΝΟΜΟΣ ΖΑΚΥΝΘΟΥ,1.778,1.924,,1.5,1.109,1.143
2022-01-05,ELIS,ΝΟΜΟΣ ΗΛΕΙΑΣ,1.751,1.914,,1.475,0.997,1.136
2022-01-05,IMATHIA,ΝΟΜΟΣ ΗΜΑΘΙΑΣ,1.727,1.9,,1.464,0.964,1.111
2022-01-05,HERAKLEION,ΝΟΜΟΣ ΗΡΑΚΛΕΙΟΥ,1.805,1.925,,1.531,1.082,1.175
2022-01-05,THESPROTIA,ΝΟΜΟΣ ΘΕΣΠΡΩΤΙΑΣ,1.761,1.945,,1.496,1.022,1.16
2022-01-05,THESSALONIKI,ΝΟΜΟΣ ΘΕΣΣΑΛΟΝΙΚΗΣ,1.71,1.89,,1.445,0.981,1.113
2022-01-05,IOANNINA,ΝΟΜΟΣ ΙΩΑΝΝΙΝΩΝ,1.755,1.923,,1.497,1.006,1.125
2022-01-05,KAVALA,ΝΟΜΟΣ ΚΑΒΑΛΑΣ,1.752,1.918,,1.48,1.02,1.132
2022-01-05,KARDITSA,ΝΟΜΟΣ ΚΑΡΔΙΤΣΗΣ,1.754,1.949,,1.482,1.003,1.13
2022-01-05,KASTORIA,ΝΟΜΟΣ ΚΑΣΤΟΡΙΑΣ,1.767,1.927,,1.493,0.997,1.144
2022-01-05,CORFU (KERKYRA),ΝΟΜΟΣ ΚΕΡΚΥΡΑΣ,1.798,1.971,,1.544,1.138,1.186
2022-01-05,KEFALONIA,ΝΟΜΟΣ ΚΕΦΑΛΛΗΝΙΑΣ,1.821,1.985,,1.561,1.13,1.191
2022-01-05,KILKIS,ΝΟΜΟΣ ΚΙΛΚΙΣ,1.736,1.909,,1.47,1.022,1.13
2022-01-05,KOZANI,ΝΟΜΟΣ ΚΟΖΑΝΗΣ,1.747,1.896,1.429,1.479,1.005,1.119
2022-01-05,CORINTHOS,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.753,1.925,,1.478,1.016,1.117
2022-01-05,CYCLADES,ΝΟΜΟΣ ΚΥΚΛΑΔΩΝ,1.992,2.122,,1.696,1.138,1.282
2022-01-05,LACONIA,ΝΟΜΟΣ ΛΑΚΩΝΙΑΣ,1.78,1.947,,1.501,1.053,1.138
2022-01-05,LARISSA,ΝΟΜΟΣ ΛΑΡΙΣΗΣ,1.761,1.933,,1.488,1.005,1.136
2022-01-05,LASITHI,ΝΟΜΟΣ ΛΑΣΙΘΙΟΥ,1.809,1.959,,1.53,1.104,1.188
2022-01-05,LESBOS,ΝΟΜΟΣ ΛΕΣΒΟΥ,1.836,1.992,,1.57,1.088,1.27
2022-01-05,LEFKADA,ΝΟΜΟΣ ΛΕΥΚΑΔΟΣ,1.798,1.943,,1.517,1.031,1.147
2022-01-05,MAGNESIA,ΝΟΜΟΣ ΜΑΓΝΗΣΙΑΣ,1.786,1.971,,1.519,1.019,1.207
2022-01-05,MESSENIA,ΝΟΜΟΣ ΜΕΣΣΗΝΙΑΣ,1.762,1.923,,1.481,1.046,1.15
2022-01-05,XANTHI,ΝΟΜΟΣ ΞΑΝΘΗΣ,1.769,1.946,,1.488,1.066,1.121
2022-01-05,PELLA,ΝΟΜΟΣ ΠΕΛΛΗΣ,1.743,1.899,,1.46,0.989,1.113
2022-01-05,PIERIA,ΝΟΜΟΣ ΠΙΕΡΙΑΣ,1.735,1.924,,1.462,1.016,1.106
2022-01-05,PREVEZA,ΝΟΜΟΣ ΠΡΕΒΕΖΗΣ,1.737,1.88,,1.468,0.987,1.109
2022-01-05,RETHYMNO,ΝΟΜΟΣ ΡΕΘΥΜΝΗΣ,1.813,1.941,,1.531,1.085,1.202
2022-01-05,RHODOPE,ΝΟΜΟΣ ΡΟΔΟΠΗΣ,1.756,1.922,,1.48,1.035,1.122
2022-01-05,SAMOS,ΝΟΜΟΣ ΣΑΜΟΥ,1.857,1.991,,1.555,1.097,1.258
2022-01-05,SERRES,ΝΟΜΟΣ ΣΕΡΡΩΝ,1.735,1.901,,1.453,1.012,1.103
2022-01-05,TRIKALA,ΝΟΜΟΣ ΤΡΙΚΑΛΩΝ,1.735,1.901,,1.48,1.0,1.098
2022-01-05,FTHIOTIDA,ΝΟΜΟΣ ΦΘΙΩΤΙΔΟΣ,1.782,1.972,,1.511,1.054,1.155
2022-01-05,FLORINA,ΝΟΜΟΣ ΦΛΩΡΙΝΗΣ,1.729,1.933,,1.479,1.038,1.121
2022-01-05,FOKIDA,ΝΟΜΟΣ ΦΩΚΙΔΟΣ,1.81,1.932,,1.537,1.074,1.186
2022-01-05,CHALKIDIKI,ΝΟΜΟΣ ΧΑΛΚΙΔΙΚΗΣ,1.756,1.923,,1.486,1.014,1.125
2022-01-05,CHANIA,ΝΟΜΟΣ ΧΑΝΙΩΝ,1.794,1.949,,1.531,1.093,1.155
2022-01-05,CHIOS,ΝΟΜΟΣ ΧΙΟΥ,1.776,1.953,,1.478,1.179,1.137
2022-01-05,NATIONAL WEIGHTED AVERAGE,ΠΑΝΕΛΛΗΝΙΟΣ ΣΤΑΘΜΙΣΜΕΝΟΣ Μ.Ο.,1.752,1.919,1.845,1.483,0.996,1.133
2022-01-06,AITOLOAKARNANIA,ΝΟΜΟΣ ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ,1.781,1.966,,1.509,1.069,1.159
2022-01-06,ARGOLIDA,ΝΟΜΟΣ ΑΡΓΟΛΙΔΟΣ,1.743,1.905,,1.467,1.021,1.122
2022-01-06,ARCADIA,ΝΟΜΟΣ ΑΡΚΑΔΙΑΣ,1.783,1.945,,1.509,1.021,1.144
2022-01-06,ARTA,ΝΟΜΟΣ ΑΡΤΗΣ,1.745,1.935,1.487,1.48,1.021,1.146
2022-01-06,ATTICA,ΝΟΜΟΣ ΑΤΤΙΚΗΣ,1.72,1.903,1.859,1.453,0.94,1.109
2022-01-06,ACHAEA,ΝΟΜΟΣ ΑΧΑΪΑΣ,1.758,1.931,1.8,1.498,1.024,1.13
2022-01-06,BOEOTIA,ΝΟΜΟΣ ΒΟΙΩΤΙΑΣ,1.75,1.931,,1.48,1.022,1.134
2022-01-06,GREVENA,ΝΟΜΟΣ ΓΡΕΒΕΝΩΝ,1.784,1.942,,1.506,1.029,1.152
2022-01-06,DRAMA,ΝΟΜΟΣ ΔΡΑΜΑΣ,1.728,1.925,,1.446,0.99,1.107
2022-01-06,DODECANESE,ΝΟΜΟΣ ΔΩΔΕΚΑΝΗΣΟΥ,1.902,2.023,1.537,1.614,1.148,1.2
2022-01-06,EVROS,ΝΟΜΟΣ ΕΒΡΟΥ,1.763,1.927,,1.482,1.045,1.132
2022-01-06,EUBOEA,ΝΟΜΟΣ ΕΥΒΟΙΑΣ,1.774,1.933,1.489,1.505,1.005,1.139
2022-01-06,EVRYTANIA,ΝΟΜΟΣ ΕΥΡΥΤΑΝΙΑΣ,1.848,2.035,,1.581,1.062,1.194
2022-01-06,ZAKYNTHOS,ΝΟΜΟΣ ΖΑΚΥΝΘΟΥ,1.783,1.924,,1.502,1.109,1.143
2022-01-06,ELIS,ΝΟΜΟΣ ΗΛΕΙΑΣ,1.752,1.912,,1.476,0.999,1.136
2022-01-06,IMATHIA,ΝΟΜΟΣ ΗΜΑΘΙΑΣ,1.728,1.897,,1.465,0.964,1.112
2022-01-06,HERAKLEION,ΝΟΜΟΣ ΗΡΑΚΛΕΙΟΥ,1.805,1.925,,1.532,1.081,1.173
2022-01-06,THESPROTIA,ΝΟΜΟΣ ΘΕΣΠΡΩΤΙΑΣ,1.761,1.944,,1.495,1.024,1.16
2022-01-06,THESSALONIKI,ΝΟΜΟΣ ΘΕΣΣΑΛΟΝΙΚΗΣ,1.711,1.891,,1.446,0.982,1.114
2022-01-06,IOANNINA,ΝΟΜΟΣ ΙΩΑΝΝΙΝΩΝ,1.755,1.921,,1.499,1.006,1.126
2022-01-06,KAVALA,ΝΟΜΟΣ ΚΑΒΑΛΑΣ,1.753,1.916,,1.481,1.02,1.133
2022-01-06,KARDITSA,ΝΟΜΟΣ ΚΑΡΔΙΤΣΗΣ,1.755,1.947,,1.483,1.003,1.132
2022-01-06,KASTORIA,ΝΟΜΟΣ ΚΑΣΤΟΡΙΑΣ,1.768,1.927,,1.491,0.997,1.145
2022-01-06,CORFU (KERKYRA),ΝΟΜΟΣ ΚΕΡΚΥΡΑΣ,1.799,1.972,,1.545,1.138,1.187
2022-01-06,KEFALONIA,ΝΟΜΟΣ ΚΕΦΑΛΛΗΝΙΑΣ,1.821,1.985,,1.559,1.13,1.191
2022-01-06,KILKIS,ΝΟΜΟΣ ΚΙΛΚΙΣ,1.737,1.91,,1.471,1.022,1.13
2022-01-06,KOZANI,ΝΟΜΟΣ ΚΟΖΑΝΗΣ,1.749,1.895,1.429,1.48,1.006,1.121
2022-01-06,CORINTHOS,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.753,1.922,,1.478,1.019,1.117
2022-01-06,CYCLADES,ΝΟΜΟΣ ΚΥΚΛΑΔΩΝ,1.991,2.122,,1.696,1.138,1.283
2022-01-06,LACONIA,ΝΟΜΟΣ ΛΑΚΩΝΙΑΣ,1.781,1.949,,1.502,1.057,1.138
2022-01-06,LARISSA,ΝΟΜΟΣ ΛΑΡΙΣΗΣ,1.761,1.931,,1.488,1.005,1.137
2022-01-06,LASITHI,ΝΟΜΟΣ ΛΑΣΙΘΙΟΥ,1.805,1.957,,1.53,1.104,1.185
2022-01-06,LESBOS,ΝΟΜΟΣ ΛΕΣΒΟΥ,1.837,1.992,,1.571,1.088,1.27
2022-01-06,LEFKADA,ΝΟΜΟΣ ΛΕΥΚΑΔΟΣ,1.798,1.943,,1.516,1.033,1.147
2022-01-06,MAGNESIA,ΝΟΜΟΣ ΜΑΓΝΗΣΙΑΣ,1.784,1.967,,1.518,1.017,1.203
2022-01-06,MESSENIA,ΝΟΜΟΣ ΜΕΣΣΗΝΙΑΣ,1.762,1.92,,1.483,1.044,1.152
2022-01-06,XANTHI,ΝΟΜΟΣ ΞΑΝΘΗΣ,1.769,1.944,,1.488,1.066,1.121
2022-01-06,PELLA,ΝΟΜΟΣ ΠΕΛΛΗΣ,1.742,1.9,,1.461,0.994,1.113
2022-01-06,PIERIA,ΝΟΜΟΣ ΠΙΕΡΙΑΣ,1.736,1.922,,1.463,1.015,1.107
2022-01-06,PREVEZA,ΝΟΜΟΣ ΠΡΕΒΕΖΗΣ,1.738,1.883,,1.468,0.986,1.109
2022-01-06,RETHYMNO,ΝΟΜΟΣ ΡΕΘΥΜΝΗΣ,1.814,1.941,,1.534,1.085,1.202
2022-01-06,RHODOPE,ΝΟΜΟΣ ΡΟΔΟΠΗΣ,1.755,1.923,,1.479,1.04,1.126
2022-01-06,SAMOS,ΝΟΜΟΣ ΣΑΜΟΥ,1.862,2.003,,1.558,1.097,1.258
2022-01-06,SERRES,ΝΟΜΟΣ ΣΕΡΡΩΝ,1.737,1.901,,1.455,1.012,1.103
2022-01-06,TRIKALA,ΝΟΜΟΣ ΤΡΙΚΑΛΩΝ,1.737,1.9,,1.482,1.0,1.098
2022-01-06,FTHIOTIDA,ΝΟΜΟΣ ΦΘΙΩΤΙΔΟΣ,1.783,1.97,,1.513,1.054,1.155
2022-01-06,FLORINA,ΝΟΜΟΣ ΦΛΩΡΙΝΗΣ,1.73,1.933,,1.48,1.038,1.121
2022-01-06,FOKIDA,ΝΟΜΟΣ ΦΩΚΙΔΟΣ,1.815,1.932,,1.538,1.074,1.187
2022-01-06,CHALKIDIKI,ΝΟΜΟΣ ΧΑΛΚΙΔΙΚΗΣ,1.756,1.923,,1.487,1.014,1.125
2022-01-06,CHANIA,ΝΟΜΟΣ ΧΑΝΙΩΝ,1.795,1.947,,1.533,1.094,1.156
2022-01-06,CHIOS,ΝΟΜΟΣ ΧΙΟΥ,1.777,1.953,,1.481,1.179,1.137
2022-01-06,NATIONAL WEIGHTED AVERAGE,ΠΑΝΕΛΛΗΝΙΟΣ ΣΤΑΘΜΙΣΜΕΝΟΣ Μ.Ο.,1.753,1.918,1.845,1.484,0.996,1.133
2022-01-07,AITOLOAKARNANIA,ΝΟΜΟΣ ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ,1.784,1.963,,1.513,1.069,1.164
2022-01-07,ARGOLIDA,ΝΟΜΟΣ ΑΡΓΟΛΙΔΟΣ,1.745,1.905,,1.471,1.025,1.127
2022-01-07,ARCADIA,ΝΟΜΟΣ ΑΡΚΑΔΙΑΣ,1.784,1.936,,1.508,1.02,1.149
2022-01-07,ARTA,ΝΟΜΟΣ ΑΡΤΗΣ,1.75,1.941,1.487,1.482,1.024,1.143
2022-01-07,ATTICA,ΝΟΜΟΣ ΑΤΤΙΚΗΣ,1.723,1.899,1.664,1.456,0.94,1.118
2022-01-07,ACHAEA,ΝΟΜΟΣ ΑΧΑΪΑΣ,1.76,1.925,1.8,1.501,1.025,1.132
2022-01-07,BOEOTIA,ΝΟΜΟΣ ΒΟΙΩΤΙΑΣ,1.755,1.925,,1.483,1.022,1.137
2022-01-07,GREVENA,ΝΟΜΟΣ ΓΡΕΒΕΝΩΝ,1.787,1.942,,1.507,1.029,1.155
2022-01-07,DRAMA,ΝΟΜΟΣ ΔΡΑΜΑΣ,1.728,1.931,,1.45,0.99,1.111
2022-01-07,DODECANESE,ΝΟΜΟΣ ΔΩΔΕΚΑΝΗΣΟΥ,1.909,2.017,1.537,1.619,1.148,1.211
2022-01-07,EVROS,ΝΟΜΟΣ ΕΒΡΟΥ,1.762,1.916,,1.483,1.044,1.134
2022-01-07,EUBOEA,ΝΟΜΟΣ ΕΥΒΟΙΑΣ,1.776,1.931,1.489,1.505,1.007,1.142
2022-01-07,EVRYTANIA,ΝΟΜΟΣ ΕΥΡΥΤΑΝΙΑΣ,1.85,2.026,,1.583,1.062,1.194
2022-01-07,ZAKYNTHOS,ΝΟΜΟΣ ΖΑΚΥΝΘΟΥ,1.783,1.918,,1.504,1.109,1.144
2022-01-07,ELIS,ΝΟΜΟΣ ΗΛΕΙΑΣ,1.755,1.909,,1.477,0.999,1.138
2022-01-07,IMATHIA,ΝΟΜΟΣ ΗΜΑΘΙΑΣ,1.729,1.89,,1.468,0.972,1.122
2022-01-07,HERAKLEION,ΝΟΜΟΣ ΗΡΑΚΛΕΙΟΥ,1.808,1.915,,1.534,1.08,1.174
2022-01-07,THESPROTIA,ΝΟΜΟΣ ΘΕΣΠΡΩΤΙΑΣ,1.762,1.934,,1.501,1.024,1.16
2022-01-07,THESSALONIKI,ΝΟΜΟΣ ΘΕΣΣΑΛΟΝΙΚΗΣ,1.716,1.886,,1.451,0.983,1.12
2022-01-07,IOANNINA,ΝΟΜΟΣ ΙΩΑΝΝΙΝΩΝ,1.755,1.918,,1.499,1.006,1.13
2022-01-07,KAVALA,ΝΟΜΟΣ ΚΑΒΑΛΑΣ,1.756,1.918,,1.485,1.022,1.137
2022-01-07,KARDITSA,ΝΟΜΟΣ ΚΑΡΔΙΤΣΗΣ,1.759,1.946,,1.486,1.003,1.131
2022-01-07,KASTORIA,ΝΟΜΟΣ ΚΑΣΤΟΡΙΑΣ,1.769,1.919,,1.491,0.996,1.145
2022-01-07,CORFU (KERKYRA),ΝΟΜΟΣ ΚΕΡΚΥΡΑΣ,1.799,1.97,,1.545,1.138,1.189
2022-01-07,KEFALONIA,ΝΟΜΟΣ ΚΕΦΑΛΛΗΝΙΑΣ,1.82,1.986,,1.56,1.13,1.189
2022-01-07,KILKIS,ΝΟΜΟΣ ΚΙΛΚΙΣ,1.739,1.905,,1.473,1.026,1.147
2022-01-07,KOZANI,ΝΟΜΟΣ ΚΟΖΑΝΗΣ,1.755,1.889,1.429,1.484,1.009,1.129
2022-01-07,CORINTHOS,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.755,1.922,,1.48,1.021,1.129
2022-01-07,CYCLADES,ΝΟΜΟΣ ΚΥΚΛΑΔΩΝ,1.993,2.117,,1.697,1.133,1.285
2022-01-07,LACONIA,ΝΟΜΟΣ ΛΑΚΩΝΙΑΣ,1.783,1.943,,1.505,1.056,1.146
2022-01-07,LARISSA,ΝΟΜΟΣ ΛΑΡΙΣΗΣ,1.761,1.928,,1.49,1.006,1.14
2022-01-07,LASITHI,ΝΟΜΟΣ ΛΑΣΙΘΙΟΥ,1.806,1.949,,1.532,1.103,1.185
2022-01-07,LESBOS,ΝΟΜΟΣ ΛΕΣΒΟΥ,1.836,1.988,,1.57,1.088,1.27
2022-01-07,LEFKADA,ΝΟΜΟΣ ΛΕΥΚΑΔΟΣ,1.799,1.94,,1.518,1.033,1.147
2022-01-07,MAGNESIA,ΝΟΜΟΣ ΜΑΓΝΗΣΙΑΣ,1.784,1.96,,1.516,1.017,1.201
2022-01-07,MESSENIA,ΝΟΜΟΣ ΜΕΣΣΗΝΙΑΣ,1.762,1.922,,1.484,1.046,1.157
2022-01-07,XANTHI,ΝΟΜΟΣ ΞΑΝΘΗΣ,1.77,1.951,,1.493,1.066,1.127
2022-01-07,PELLA,ΝΟΜΟΣ ΠΕΛΛΗΣ,1.743,1.895,,1.464,0.99,1.119
2022-01-07,PIERIA,ΝΟΜΟΣ ΠΙΕΡΙΑΣ,1.741,1.925,,1.47,1.019,1.113
2022-01-07,PREVEZA,ΝΟΜΟΣ ΠΡΕΒΕΖΗΣ,1.741,1.885,,1.472,0.985,1.112
2022-01-07,RETHYMNO,ΝΟΜΟΣ ΡΕΘΥΜΝΗΣ,1.817,1.936,,1.538,,1.202
2022-01-07,RHODOPE,ΝΟΜΟΣ ΡΟΔΟΠΗΣ,1.763,1.926,,1.486,1.046,1.135
2022-01-07,SAMOS,ΝΟΜΟΣ ΣΑΜΟΥ,1.84,1.969,,1.539,1.097,1.258
2022-01-07,SERRES,ΝΟΜΟΣ ΣΕΡΡΩΝ,1.741,1.897,,1.459,1.013,1.112
2022-01-07,TRIKALA,ΝΟΜΟΣ ΤΡΙΚΑΛΩΝ,1.742,1.9,,1.486,0.999,1.103
2022-01-07,FTHIOTIDA,ΝΟΜΟΣ ΦΘΙΩΤΙΔΟΣ,1.785,1.962,,1.512,1.051,1.159
2022-01-07,FLORINA,ΝΟΜΟΣ ΦΛΩΡΙΝΗΣ,1.741,1.915,,1.494,1.031,1.133
2022-01-07,FOKIDA,ΝΟΜΟΣ ΦΩΚΙΔΟΣ,1.814,1.935,,1.548,1.074,1.187
2022-01-07,CHALKIDIKI,ΝΟΜΟΣ ΧΑΛΚΙΔΙΚΗΣ,1.757,1.924,,1.489,1.016,1.133
2022-01-07,CHANIA,ΝΟΜΟΣ ΧΑΝΙΩΝ,1.793,1.936,,1.53,1.093,1.154
2022-01-07,CHIOS,ΝΟΜΟΣ ΧΙΟΥ,1.776,1.949,,1.482,1.179,1.138
2022-01-07,NATIONAL WEIGHTED AVERAGE,ΠΑΝΕΛΛΗΝΙΟΣ ΣΤΑΘΜΙΣΜΕΝΟΣ Μ.Ο.,1.755,1.914,1.694,1.487,0.996,1.139
2022-01-08,AITOLOAKARNANIA,ΝΟΜΟΣ ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ,1.786,1.964,,1.516,1.068,1.169
2022-01-08,ARGOLIDA,ΝΟΜΟΣ ΑΡΓΟΛΙΔΟΣ,1.748,1.912,,1.476,1.024,1.131
2022-01-08,ARCADIA,ΝΟΜΟΣ ΑΡΚΑΔΙΑΣ,1.786,1.935,,1.511,1.021,1.153
2022-01-08,ARTA,ΝΟΜΟΣ ΑΡΤΗΣ,1.751,1.941,1.487,1.483,1.024,1.146
2022-01-08,ATTICA,ΝΟΜΟΣ ΑΤΤΙΚΗΣ,1.726,1.901,1.615,1.459,0.94,1.124
2022-01-08,ACHAEA,ΝΟΜΟΣ ΑΧΑΪΑΣ,1.761,1.926,1.8,1.502,1.027,1.139
2022-01-08,BOEOTIA,ΝΟΜΟΣ ΒΟΙΩΤΙΑΣ,1.755,1.925,,1.486,1.024,1.14
2022-01-08,GREVENA,ΝΟΜΟΣ ΓΡΕΒΕΝΩΝ,1.788,1.942,,1.51,1.029,1.161
2022-01-08,DRAMA,ΝΟΜΟΣ ΔΡΑΜΑΣ,1.733,1.925,,1.456,0.991,1.122
2022-01-08,DODECANESE,ΝΟΜΟΣ ΔΩΔΕΚΑΝΗΣΟΥ,1.909,2.015,1.537,1.618,1.148,1.211
2022-01-08,EVROS,ΝΟΜΟΣ ΕΒΡΟΥ,1.762,1.921,,1.486,1.045,1.141
2022-01-08,EUBOEA,ΝΟΜΟΣ ΕΥΒΟΙΑΣ,1.778,1.929,1.489,1.509,1.007,1.146
2022-01-08,EVRYTANIA,ΝΟΜΟΣ ΕΥΡΥΤΑΝΙΑΣ,1.85,2.026,,1.583,1.062,1.194
2022-01-08,ZAKYNTHOS,ΝΟΜΟΣ ΖΑΚΥΝΘΟΥ,1.784,1.919,,1.504,1.109,1.147
2022-01-08,ELIS,ΝΟΜΟΣ ΗΛΕΙΑΣ,1.759,1.912,,1.479,0.998,1.138
2022-01-08,IMATHIA,ΝΟΜΟΣ ΗΜΑΘΙΑΣ,1.733,1.894,,1.47,0.974,1.126
2022-01-08,HERAKLEION,ΝΟΜΟΣ ΗΡΑΚΛΕΙΟΥ,1.81,1.918,,1.536,1.08,1.176
2022-01-08,THESPROTIA,ΝΟΜΟΣ ΘΕΣΠΡΩΤΙΑΣ,1.767,1.936,,1.505,1.024,1.16
2022-01-08,THESSALONIKI,ΝΟΜΟΣ ΘΕΣΣΑΛΟΝΙΚΗΣ,1.718,1.887,,1.453,0.984,1.128
2022-01-08,IOANNINA,ΝΟΜΟΣ ΙΩΑΝΝΙΝΩΝ,1.757,1.919,,1.499,1.01,1.14
2022-01-08,KAVALA,ΝΟΜΟΣ ΚΑΒΑΛΑΣ,1.758,1.92,,1.489,1.023,1.14
2022-01-08,KARDITSA,ΝΟΜΟΣ ΚΑΡΔΙΤΣΗΣ,1.764,1.947,,1.488,1.001,1.134
2022-01-08,KASTORIA,ΝΟΜΟΣ ΚΑΣΤΟΡΙΑΣ,1.77,1.906,,1.493,0.993,1.15
2022-01-08,CORFU (KERKYRA),ΝΟΜΟΣ ΚΕΡΚΥΡΑΣ,1.801,1.97,,1.544,1.138,1.189
2022-01-08,KEFALONIA,ΝΟΜΟΣ ΚΕΦΑΛΛΗΝΙΑΣ,1.82,1.985,,1.558,1.13,1.191
2022-01-08,KILKIS,ΝΟΜΟΣ ΚΙΛΚΙΣ,1.744,1.912,,1.478,1.025,1.148
2022-01-08,KOZANI,ΝΟΜΟΣ ΚΟΖΑΝΗΣ,1.757,1.894,1.429,1.488,1.009,1.131
2022-01-08,CORINTHOS,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.759,1.927,,1.487,1.022,1.139
2022-01-08,CYCLADES,ΝΟΜΟΣ ΚΥΚΛΑΔΩΝ,1.993,2.112,,1.697,1.133,1.285
2022-01-08,LACONIA,ΝΟΜΟΣ ΛΑΚΩΝΙΑΣ,1.785,1.942,,1.507,1.056,1.147
2022-01-08,LARISSA,ΝΟΜΟΣ ΛΑΡΙΣΗΣ,1.763,1.928,,1.492,1.006,1.148
2022-01-08,LASITHI,ΝΟΜΟΣ ΛΑΣΙΘΙΟΥ,1.806,1.945,,1.534,1.103,1.185
2022-01-08,LESBOS,ΝΟΜΟΣ ΛΕΣΒΟΥ,1.837,1.988,,1.57,1.088,1.27
2022-01-08,LEFKADA,ΝΟΜΟΣ ΛΕΥΚΑΔΟΣ,1.8,1.938,,1.516,1.033,1.152
2022-01-08,MAGNESIA,ΝΟΜΟΣ ΜΑΓΝΗΣΙΑΣ,1.786,1.961,,1.516,1.017,1.209
2022-01-08,MESSENIA,ΝΟΜΟΣ ΜΕΣΣΗΝΙΑΣ,1.764,1.922,,1.487,1.049,1.158
2022-01-08,XANTHI,ΝΟΜΟΣ ΞΑΝΘΗΣ,1.771,1.951,,1.493,1.066,1.132
2022-01-08,PELLA,ΝΟΜΟΣ ΠΕΛΛΗΣ,1.745,1.897,,1.466,0.994,1.127
2022-01-08,PIERIA,ΝΟΜΟΣ ΠΙΕΡΙΑΣ,1.745,1.927,,1.474,1.02,1.119
2022-01-08,PREVEZA,ΝΟΜΟΣ ΠΡΕΒΕΖΗΣ,1.744,1.894,,1.474,0.988,1.112
2022-01-08,RETHYMNO,ΝΟΜΟΣ ΡΕΘΥΜΝΗΣ,1.82,1.937,,1.543,1.085,1.203
2022-01-08,RHODOPE,ΝΟΜΟΣ ΡΟΔΟΠΗΣ,1.764,1.926,,1.487,1.048,1.138
2022-01-08,SAMOS,ΝΟΜΟΣ ΣΑΜΟΥ,1.839,1.967,,1.539,1.097,1.258
2022-01-08,SERRES,ΝΟΜΟΣ ΣΕΡΡΩΝ,1.742,1.897,,1.46,1.014,1.114
2022-01-08,TRIKALA,ΝΟΜΟΣ ΤΡΙΚΑΛΩΝ,1.746,1.904,,1.487,0.999,1.103
2022-01-08,FTHIOTIDA,ΝΟΜΟΣ ΦΘΙΩΤΙΔΟΣ,1.788,1.965,,1.521,1.056,1.17
2022-01-08,FLORINA,ΝΟΜΟΣ ΦΛΩΡΙΝΗΣ,1.743,1.91,,1.499,1.031,1.133
